date,at_code,Maximum Relative Humidity,Minimum Relative Humidity,Maximum Temperature,Minimum Temperature,daily_diff_temp,daily_diff_hum,maximum_temperature_change,minimum_temperature_change,maximum_relative_humidity_change,minimum_relative_humidity_change
2010-01-29,AT03,97.0,40.0,15.1,-0.2,15.299999999999999,57.0,1.9000000000000021,-1.0,-1.0,-7.0
2010-01-29,AT04,94.0,31.0,16.3,0.8,15.5,63.0,-2.1000000000000014,-0.9000000000000004,0.0,11.0
2010-01-29,AT05,98.0,44.0,14.6,-3.6,18.2,54.0,5.399999999999999,3.5999999999999996,0.0,-3.0
2010-01-29,AT06,100.0,39.0,11.0,-4.5,15.5,61.0,0.10000000000000142,2.200000000000001,0.0,7.0
2010-01-29,AT07,100.0,25.0,11.6,-9.4,21.0,75.0,-2.3000000000000007,-1.0,1.0,6.0
2010-01-29,AT08,100.0,45.0,14.1,-1.4,15.5,55.0,1.5,0.29999999999999893,0.0,-1.0
2010-01-30,AT01,100.0,22.0,14.7,-0.3,15.0,78.0,5.0000000000000036,2.9000000000000004,-1.0,-17.0
2010-01-30,AT02,98.0,18.0,14.1,-12.4,26.5,80.0,1.0,0.1999999999999993,-4.0,-11.0
2010-01-30,AT03,96.0,28.0,15.8,-0.6,16.400000000000002,68.0,-2.8000000000000043,-3.0,4.0,10.0
2010-01-30,AT04,90.0,28.0,16.3,0.3,16.0,62.0,-1.2999999999999972,1.200000000000001,1.0,12.0
2010-01-30,AT05,100.0,33.0,14.1,-2.9,17.0,67.0,0.7999999999999972,-1.4000000000000004,-1.0,-8.0
2010-01-30,AT06,100.0,23.0,12.4,-3.7,16.1,77.0,1.7000000000000028,1.1999999999999993,-1.0,-6.0
2010-01-30,AT07,100.0,23.0,12.0,-13.8,25.8,77.0,3.6999999999999957,0.20000000000000107,0.0,-18.0
2010-01-30,AT08,99.0,31.0,15.2,0.2,15.0,68.0,-7.399999999999999,-2.3000000000000007,1.0,20.0
2010-01-31,AT01,100.0,54.0,10.1,-2.0,12.1,46.0,-2.1999999999999993,-0.40000000000000036,1.0,1.0
2010-01-31,AT02,100.0,28.0,8.9,-11.8,20.700000000000003,72.0,-2.599999999999998,0.40000000000000036,0.0,10.0
2010-01-31,AT03,96.0,34.0,14.2,-1.2,15.399999999999999,62.0,0.8999999999999986,-0.9000000000000004,0.0,-6.0
2010-01-31,AT04,98.0,37.0,13.9,-1.8,15.700000000000001,61.0,-0.1999999999999993,0.10000000000000142,0.0,20.0
2010-01-31,AT05,99.0,42.0,11.3,-3.9,15.200000000000001,57.0,-0.1999999999999993,1.3999999999999986,0.0,-15.0
2010-01-31,AT06,100.0,32.0,9.4,-5.7,15.100000000000001,68.0,3.799999999999997,0.20000000000000107,-4.0,-8.0
2010-01-31,AT07,100.0,26.0,9.2,-14.8,24.0,74.0,1.0,-0.9000000000000004,3.0,-1.0
2010-01-31,AT08,99.0,37.0,13.1,-0.6,13.7,62.0,-0.6999999999999993,-0.5,0.0,11.0
2010-02-01,AT01,100.0,31.0,12.4,-3.4,15.8,69.0,1.3000000000000007,-0.5999999999999996,0.0,-6.0
2010-02-01,AT02,100.0,15.0,12.1,-13.2,25.299999999999997,85.0,-3.3000000000000007,0.40000000000000036,1.0,5.0
2010-02-01,AT03,95.0,29.0,13.2,-5.5,18.7,66.0,-0.5999999999999979,-2.5,-2.0,-16.0
2010-02-01,AT04,98.0,29.0,12.9,-2.5,15.4,69.0,0.0,-0.5,2.0,3.0
2010-02-01,AT05,100.0,23.0,12.9,-4.6,17.5,77.0,-1.1000000000000014,1.0,0.0,9.0
2010-02-01,AT06,100.0,13.0,11.6,-7.4,19.0,87.0,3.5,0.5999999999999996,-1.0,-9.0
2010-02-01,AT07,98.0,13.0,10.7,-15.9,26.6,85.0,0.10000000000000142,0.5,1.0,4.0
2010-02-01,AT08,100.0,24.0,11.9,-3.0,14.9,76.0,-1.1000000000000014,0.09999999999999964,-2.0,1.0
2010-02-02,AT01,100.0,38.0,13.2,-3.6,16.8,62.0,-1.6999999999999993,-0.1999999999999993,2.0,13.0
2010-02-02,AT02,100.0,13.0,13.0,-9.9,22.9,87.0,4.199999999999999,0.29999999999999893,-1.0,-17.0
2010-02-02,AT03,98.0,30.0,13.3,-5.5,18.8,68.0,-3.0,0.3000000000000007,1.0,21.0
2010-02-02,AT04,96.0,29.0,13.4,-4.6,18.0,67.0,-4.899999999999999,-0.9000000000000004,1.0,15.0
2010-02-02,AT05,96.0,42.0,11.2,-5.8,17.0,54.0,-2.200000000000003,-0.5,0.0,-4.0
2010-02-02,AT06,98.0,31.0,11.6,-8.1,19.7,67.0,4.100000000000001,-2.5,0.0,-29.0
2010-02-02,AT07,96.0,8.0,10.5,-14.3,24.8,88.0,-2.5,0.5,-1.0,30.0
2010-02-02,AT08,94.0,35.0,13.2,-4.0,17.2,59.0,-0.8000000000000007,2.9000000000000004,1.0,7.0
2010-02-03,AT01,98.0,11.0,16.2,-4.4,20.6,87.0,2.5,-1.5,0.0,-13.0
2010-02-03,AT02,100.0,12.0,15.6,-6.9,22.5,88.0,1.1999999999999993,0.0,0.0,-3.0
2010-02-03,AT03,100.0,20.0,16.5,-4.4,20.9,80.0,0.0,-5.300000000000001,0.0,-14.0
2010-02-03,AT04,98.0,10.0,16.2,-3.8,20.0,88.0,-1.1999999999999993,-2.3999999999999995,0.0,-14.0
2010-02-03,AT05,97.0,32.0,14.2,-6.0,20.2,65.0,-3.0,2.2,0.0,2.0
2010-02-03,AT06,98.0,8.0,16.1,-6.7,22.8,90.0,0.9000000000000021,-1.7000000000000002,0.0,0.0
2010-02-03,AT07,99.0,8.0,14.1,-10.1,24.2,91.0,-1.4000000000000021,0.19999999999999973,0.0,20.0
2010-02-03,AT08,100.0,25.0,15.3,-5.0,20.3,75.0,1.6000000000000014,0.6000000000000001,0.0,-10.0
2010-02-04,AT01,100.0,4.0,12.5,-3.2,15.7,96.0,1.8999999999999986,2.7,0.0,6.0
2010-02-04,AT02,100.0,10.0,12.1,-5.4,17.5,90.0,0.1999999999999993,0.5999999999999996,0.0,4.0
2010-02-04,AT03,100.0,26.0,12.6,-0.8,13.4,74.0,0.10000000000000142,1.0000000000000009,-1.0,8.0
2010-02-04,AT04,100.0,38.0,11.1,2.5,8.6,62.0,0.8999999999999986,0.5999999999999996,1.0,-2.0
2010-02-04,AT05,99.0,34.0,11.6,-2.8,14.399999999999999,65.0,-0.8999999999999986,-2.7,0.0,-17.0
2010-02-04,AT06,100.0,5.0,10.8,-5.1,15.9,95.0,0.3000000000000007,-0.10000000000000053,0.0,-15.0
2010-02-04,AT07,100.0,7.0,13.0,-7.5,20.5,93.0,1.0,0.5,-1.0,14.0
2010-02-04,AT08,100.0,41.0,11.3,-1.1,12.4,59.0,-1.8000000000000007,1.5,1.0,-12.0
2010-02-05,AT01,100.0,29.0,17.8,1.9,15.9,71.0,0.1999999999999993,1.700000000000001,0.0,38.0
2010-02-05,AT02,100.0,29.0,16.8,-6.4,23.200000000000003,71.0,1.0,-0.6000000000000014,0.0,-8.0
2010-02-05,AT03,100.0,30.0,18.7,2.0,16.7,70.0,-4.399999999999999,-2.799999999999999,0.0,13.0
2010-02-05,AT04,100.0,27.0,20.1,3.6,16.5,73.0,0.3999999999999986,-0.5,0.0,-6.0
2010-02-05,AT05,100.0,35.0,17.3,1.6,15.700000000000001,65.0,-3.6999999999999993,-1.4000000000000004,0.0,-6.0
2010-02-05,AT06,100.0,28.0,15.2,-2.8,18.0,72.0,1.8999999999999986,0.9000000000000004,0.0,0.0
2010-02-05,AT07,100.0,33.0,14.0,-9.6,23.6,67.0,0.20000000000000284,-1.0,0.0,-3.0
2010-02-05,AT08,100.0,34.0,17.7,2.9,14.799999999999999,66.0,-0.5,-0.6000000000000005,0.0,-7.0
2010-02-06,AT01,97.0,31.0,18.4,-0.5,18.9,66.0,0.0,-1.6999999999999997,0.0,-18.0
2010-02-06,AT02,100.0,24.0,17.6,-6.1,23.700000000000003,76.0,0.09999999999999787,-2.1,0.0,-4.0
2010-02-06,AT03,100.0,28.0,19.0,1.4,17.6,72.0,-1.3999999999999986,0.1,-3.0,0.0
2010-02-06,AT04,98.0,26.0,20.5,0.7,19.8,72.0,1.0999999999999979,1.4,1.0,-7.0
2010-02-06,AT05,95.0,37.0,16.9,-1.6,18.5,58.0,-0.1999999999999993,-0.7,2.0,18.0
2010-02-06,AT06,97.0,30.0,16.2,-5.0,21.2,67.0,-1.1999999999999993,1.0,0.0,1.0
2010-02-06,AT07,99.0,28.0,13.4,-10.3,23.700000000000003,71.0,2.6000000000000014,-0.10000000000000009,0.0,-11.0
2010-02-06,AT08,95.0,35.0,18.2,0.9,17.3,60.0,1.0999999999999979,1.0000000000000002,0.0,22.0
2010-02-07,AT01,97.0,23.0,17.2,-1.0,18.2,74.0,-0.3999999999999986,0.3999999999999999,0.0,-4.0
2010-02-07,AT02,99.0,7.0,17.1,-7.9,25.0,92.0,-3.6999999999999993,-4.9,-4.0,-23.0
2010-02-07,AT03,100.0,35.0,16.7,-0.7,17.4,65.0,0.29999999999999716,1.1,1.0,-3.0
2010-02-07,AT04,94.0,34.0,15.6,2.3,13.3,60.0,2.5,0.7,3.0,-5.0
2010-02-07,AT05,97.0,38.0,16.2,-2.6,18.8,59.0,0.9000000000000021,1.7,0.0,0.0
2010-02-07,AT06,96.0,17.0,16.2,-3.8,20.0,79.0,-0.6000000000000014,-0.30000000000000004,0.0,6.0
2010-02-07,AT07,99.0,9.0,14.9,-9.5,24.4,90.0,-1.3000000000000007,0.30000000000000004,0.0,28.0
2010-02-07,AT08,93.0,31.0,16.5,0.3,16.2,62.0,0.40000000000000213,0.10000000000000009,0.0,-3.0
2010-02-08,AT01,100.0,55.0,12.5,2.0,10.5,45.0,-2.1000000000000014,0.19999999999999996,0.0,11.0
2010-02-08,AT02,100.0,6.0,12.2,-5.0,17.2,94.0,5.5,2.8,-1.0,-22.0
2010-02-08,AT03,100.0,58.0,12.5,-0.9,13.4,42.0,-0.6999999999999993,0.20000000000000018,-1.0,2.0
2010-02-08,AT04,100.0,60.0,12.5,0.8,11.7,40.0,0.6000000000000014,-0.2999999999999998,2.0,7.0
2010-02-08,AT05,99.0,58.0,10.3,0.2,10.100000000000001,41.0,-2.200000000000003,1.0999999999999996,0.0,4.0
2010-02-08,AT06,100.0,52.0,9.2,-2.0,11.2,48.0,0.20000000000000284,-1.3999999999999995,0.0,-11.0
2010-02-08,AT07,100.0,5.0,8.6,-7.5,16.1,95.0,-2.700000000000003,-5.0,0.0,12.0
2010-02-08,AT08,100.0,70.0,11.9,1.4,10.5,30.0,-4.699999999999999,-3.1999999999999997,0.0,4.0
2010-02-09,AT01,100.0,51.0,10.4,-0.5,10.9,49.0,3.900000000000002,2.9,0.0,-12.0
2010-02-09,AT02,100.0,44.0,10.7,-12.8,23.5,56.0,0.6999999999999993,-0.7000000000000001,0.0,3.0
2010-02-09,AT03,100.0,37.0,13.1,-3.0,16.1,63.0,-1.8000000000000007,-1.0,0.0,-9.0
2010-02-09,AT04,99.0,31.0,13.5,-3.4,16.9,68.0,5.0,6.800000000000001,-1.0,6.0
2010-02-09,AT05,100.0,38.0,13.3,-1.4,14.700000000000001,62.0,-0.1999999999999993,0.39999999999999947,1.0,-7.0
2010-02-09,AT06,100.0,36.0,7.9,-6.0,13.9,64.0,-1.5,-1.7999999999999998,0.0,3.0
2010-02-09,AT07,100.0,31.0,10.7,-15.1,25.799999999999997,69.0,-3.1999999999999993,-4.1,0.0,12.0
2010-02-09,AT08,100.0,45.0,10.8,-1.7,12.5,55.0,1.1999999999999993,0.9,-3.0,-32.0
2010-02-10,AT01,100.0,22.0,14.2,-4.8,19.0,78.0,-5.0,-0.9,3.0,1.0
2010-02-10,AT02,100.0,15.0,10.0,-15.1,25.1,85.0,2.3000000000000007,0.0,0.0,32.0
2010-02-10,AT03,88.0,24.0,13.8,-5.6,19.4,64.0,-2.5000000000000018,-0.09999999999999987,0.0,10.0
2010-02-10,AT04,83.0,14.0,13.8,-5.7,19.5,69.0,1.700000000000001,-0.20000000000000018,0.0,6.0
2010-02-10,AT05,97.0,12.0,12.4,-5.4,17.8,85.0,0.0,0.5,0.0,-9.0
2010-02-10,AT06,100.0,12.0,12.2,-9.1,21.299999999999997,88.0,0.3999999999999986,-0.2999999999999998,0.0,-6.0
2010-02-10,AT07,95.0,9.0,11.1,-17.2,28.299999999999997,86.0,-0.3999999999999986,0.09999999999999987,0.0,-4.0
2010-02-10,AT08,95.0,28.0,13.3,-3.9,17.2,67.0,-1.4000000000000004,-2.4000000000000004,0.0,-3.0
2010-02-11,AT01,96.0,12.0,8.8,-8.5,17.3,84.0,-0.20000000000000107,0.0,0.0,1.0
2010-02-11,AT02,100.0,17.0,6.1,-20.6,26.700000000000003,83.0,-1.0,-1.7999999999999998,0.0,-10.0
2010-02-11,AT03,88.0,14.0,9.1,-7.9,17.0,74.0,1.6000000000000014,0.0,0.0,-2.0
2010-02-11,AT04,89.0,15.0,8.0,-7.4,15.4,74.0,0.5,0.20000000000000018,0.0,0.0
2010-02-11,AT05,93.0,15.0,7.5,-8.6,16.1,78.0,-4.700000000000001,-0.6000000000000005,0.0,15.0
2010-02-11,AT06,93.0,15.0,5.2,-10.6,15.8,78.0,2.3000000000000007,3.3000000000000003,0.0,26.0
2010-02-11,AT07,91.0,20.0,1.9,-21.5,23.4,71.0,1.1999999999999993,-2.1,0.0,-22.0
2010-02-11,AT08,88.0,14.0,9.1,-6.6,15.7,74.0,-1.299999999999999,-3.3999999999999995,0.0,-8.0
2010-02-12,AT01,93.0,23.0,9.8,-7.5,17.3,70.0,0.09999999999999964,0.0,0.0,-2.0
2010-02-12,AT02,96.0,23.0,8.4,-18.2,26.6,73.0,-1.200000000000001,2.0999999999999996,0.0,-10.0
2010-02-12,AT03,91.0,26.0,10.9,-9.0,19.9,65.0,2.9000000000000004,1.5,0.0,23.0
2010-02-12,AT04,89.0,31.0,10.4,-8.4,18.8,58.0,6.000000000000002,6.8,0.0,7.0
2010-02-12,AT05,88.0,29.0,9.6,-7.0,16.6,59.0,1.8999999999999986,2.6000000000000005,0.0,-10.0
2010-02-12,AT06,92.0,24.0,9.1,-9.3,18.4,68.0,-0.10000000000000142,0.0,0.0,-3.0
2010-02-12,AT07,98.0,21.0,10.1,-19.8,29.9,77.0,-4.199999999999999,-3.1000000000000005,0.0,9.0
2010-02-12,AT08,86.0,27.0,10.2,-7.7,17.9,59.0,-2.1999999999999993,-1.1,0.0,-30.0
2010-02-13,AT01,100.0,40.0,7.6,-5.3,12.899999999999999,60.0,0.8000000000000007,-1.6,0.0,-2.0
2010-02-13,AT02,99.0,35.0,7.1,-14.1,21.2,64.0,2.599999999999998,-0.4999999999999999,0.0,-2.0
2010-02-13,AT03,96.0,30.0,10.7,-10.3,21.0,66.0,-5.599999999999998,-0.7000000000000002,0.0,3.0
2010-02-13,AT04,90.0,36.0,9.7,-7.0,16.7,54.0,-0.20000000000000107,-5.699999999999999,0.0,4.0
2010-02-13,AT05,95.0,42.0,6.8,-8.4,15.2,53.0,-2.0,-0.20000000000000018,0.0,-7.0
2010-02-13,AT06,99.0,37.0,8.7,-9.9,18.6,62.0,-0.09999999999999964,-0.1999999999999993,-15.0,4.0
2010-02-13,AT07,100.0,29.0,7.3,-17.6,24.900000000000002,71.0,0.5999999999999996,2.999999999999999,15.0,2.0
2010-02-13,AT08,92.0,38.0,10.6,-7.3,17.9,54.0,0.40000000000000036,-0.7999999999999998,0.0,12.0
2010-02-14,AT01,100.0,37.0,9.3,-6.5,15.8,63.0,3.1999999999999993,2.4,0.0,8.0
2010-02-14,AT02,99.0,23.0,7.5,-13.3,20.8,76.0,0.3000000000000007,1.0,0.0,-14.0
2010-02-14,AT03,93.0,32.0,10.7,-8.8,19.5,61.0,-3.0,0.3999999999999999,0.0,16.0
2010-02-14,AT04,95.0,32.0,9.8,-7.5,17.3,63.0,2.0,4.6,0.0,40.0
2010-02-14,AT05,97.0,41.0,7.0,-9.0,16.0,56.0,1.8000000000000007,-2.3,0.0,-25.0
2010-02-14,AT06,99.0,39.0,7.5,-9.5,17.0,60.0,-2.0,-5.199999999999999,0.0,-26.0
2010-02-14,AT07,99.0,23.0,6.9,-15.3,22.200000000000003,76.0,-1.6000000000000014,-0.10000000000000053,-5.0,-11.0
2010-02-14,AT08,96.0,34.0,10.0,-7.5,17.5,62.0,-0.5999999999999996,-0.7000000000000002,-5.0,-13.0
2010-02-15,AT01,100.0,49.0,7.9,-6.9,14.8,51.0,0.0,-1.6999999999999993,10.0,-3.0
2010-02-15,AT02,99.0,17.0,6.0,-13.6,19.6,82.0,1.8000000000000007,3.8,0.0,3.0
2010-02-15,AT03,100.0,44.0,8.0,-8.8,16.8,56.0,1.0999999999999996,3.0,0.0,1.0
2010-02-15,AT04,99.0,40.0,7.8,-8.0,15.8,59.0,-1.3000000000000007,0.30000000000000004,0.0,0.0
2010-02-15,AT05,97.0,38.0,7.5,-8.0,15.5,59.0,-0.09999999999999964,0.3,0.0,65.0
2010-02-15,AT06,100.0,41.0,5.7,-9.4,15.100000000000001,59.0,1.200000000000001,-0.6000000000000001,0.0,-12.0
2010-02-15,AT07,100.0,7.0,6.9,-14.9,21.8,93.0,-0.3000000000000007,-1.7,0.0,-16.0
2010-02-15,AT08,99.0,58.0,6.9,-7.3,14.2,41.0,-4.300000000000001,-3.0999999999999996,0.0,4.0
2010-02-16,AT01,100.0,64.0,13.4,0.8,12.6,36.0,1.200000000000001,-0.7000000000000002,0.0,-27.0
2010-02-16,AT02,100.0,74.0,11.7,-7.2,18.9,26.0,2.4000000000000004,5.8999999999999995,0.0,35.0
2010-02-16,AT03,100.0,60.0,13.6,0.2,13.4,40.0,3.8999999999999986,2.4,0.0,-10.0
2010-02-16,AT04,100.0,70.0,11.2,-0.6,11.799999999999999,30.0,2.400000000000002,0.10000000000000009,0.0,-13.0
2010-02-16,AT05,99.0,62.0,12.1,-0.1,12.2,37.0,-0.40000000000000213,-0.40000000000000013,0.0,-2.0
2010-02-16,AT06,100.0,65.0,10.8,-3.0,13.8,35.0,-0.5,-1.1,0.0,7.0
2010-02-16,AT07,100.0,44.0,10.9,-7.7,18.6,56.0,-4.699999999999999,-2.3,0.0,-8.0
2010-02-16,AT08,100.0,66.0,14.0,0.0,14.0,34.0,2.3999999999999986,1.8,0.0,-3.0
2010-02-17,AT01,100.0,60.0,15.7,3.8,11.899999999999999,40.0,0.8000000000000007,-0.7,0.0,-7.0
2010-02-17,AT02,100.0,46.0,17.3,-5.0,22.3,54.0,0.40000000000000213,1.1,0.0,9.0
2010-02-17,AT03,100.0,48.0,17.0,1.0,16.0,52.0,2.599999999999998,-1.4,0.0,-14.0
2010-02-17,AT04,100.0,44.0,17.0,0.4,16.6,56.0,-2.1999999999999993,0.09999999999999998,0.0,5.0
2010-02-17,AT05,100.0,56.0,15.0,1.4,13.6,44.0,-0.5,-0.5999999999999999,0.0,7.0
2010-02-17,AT06,100.0,62.0,14.2,0.5,13.7,38.0,-1.8000000000000007,0.4999999999999999,0.0,-17.0
2010-02-17,AT07,100.0,49.0,10.8,-5.9,16.700000000000003,51.0,-0.09999999999999787,1.2,0.0,28.0
2010-02-17,AT08,100.0,64.0,15.3,4.3,11.0,36.0,-0.9000000000000021,0.6000000000000001,0.0,-12.0
2010-02-18,AT01,100.0,44.0,17.5,1.9,15.6,56.0,-0.1999999999999993,-8.4,0.0,-6.0
2010-02-18,AT02,100.0,20.0,15.5,-6.2,21.7,80.0,-3.9000000000000004,-2.0,-4.0,-11.0
2010-02-18,AT03,100.0,38.0,17.3,1.8,15.5,62.0,-2.5,-0.1999999999999993,4.0,10.0
2010-02-18,AT04,100.0,37.0,17.1,0.9,16.200000000000003,63.0,0.40000000000000036,-0.7000000000000011,0.0,3.0
2010-02-18,AT05,100.0,50.0,14.4,0.6,13.8,50.0,1.4000000000000004,2.0999999999999996,-1.0,-3.0
2010-02-18,AT06,100.0,46.0,15.7,-1.5,17.2,54.0,1.0999999999999996,0.0,1.0,3.0
2010-02-18,AT07,100.0,17.0,13.2,-9.0,22.2,83.0,-0.5999999999999996,0.5000000000000009,0.0,-1.0
2010-02-18,AT08,99.0,46.0,16.8,3.2,13.600000000000001,53.0,-0.5999999999999996,2.3999999999999995,-1.0,29.0
2010-02-19,AT01,100.0,43.0,16.6,-0.8,17.400000000000002,57.0,2.299999999999999,2.5000000000000004,1.0,6.0
2010-02-19,AT02,100.0,21.0,13.1,-10.1,23.2,79.0,1.4000000000000004,-0.6000000000000001,0.0,-15.0
2010-02-19,AT03,100.0,40.0,15.5,-1.1,16.6,60.0,-1.8000000000000007,-0.7000000000000002,0.0,7.0
2010-02-19,AT04,100.0,33.0,14.3,-1.1,15.4,67.0,1.200000000000001,-0.20000000000000018,0.0,-7.0
2010-02-19,AT05,99.0,37.0,15.0,0.6,14.4,62.0,0.7999999999999989,-0.1999999999999993,-1.0,-10.0
2010-02-19,AT06,100.0,20.0,12.9,-2.6,15.5,80.0,3.3000000000000007,2.8999999999999995,-3.0,-18.0
2010-02-19,AT07,100.0,19.0,12.1,-12.8,24.9,81.0,-0.8000000000000007,-2.7,4.0,-2.0
2010-02-19,AT08,99.0,42.0,15.7,-0.1,15.799999999999999,57.0,0.5,2.5000000000000004,0.0,5.0
2010-02-20,AT01,100.0,29.0,15.6,-3.2,18.8,71.0,2.900000000000002,0.09999999999999987,0.0,-5.0
2010-02-20,AT02,100.0,27.0,13.8,-10.1,23.9,73.0,1.2999999999999972,-0.7,0.0,-4.0
2010-02-20,AT03,88.0,26.0,16.1,-1.7,17.8,62.0,-4.599999999999998,-0.10000000000000009,0.0,6.0
2010-02-20,AT04,90.0,25.0,16.0,-2.3,18.3,65.0,-1.8000000000000007,0.0,0.0,0.0
2010-02-20,AT05,97.0,29.0,13.9,-4.0,17.9,68.0,0.6999999999999993,-0.2999999999999998,0.0,0.0
2010-02-20,AT06,100.0,29.0,12.7,-5.4,18.1,71.0,1.0,1.4,0.0,9.0
2010-02-20,AT07,100.0,27.0,12.0,-12.9,24.9,73.0,-1.299999999999999,-1.7000000000000002,0.0,8.0
2010-02-20,AT08,97.0,28.0,15.5,-1.3,16.8,69.0,0.5999999999999996,2.3000000000000003,0.0,3.0
2010-02-21,AT01,100.0,36.0,14.0,-2.2,16.2,64.0,1.6000000000000014,-0.20000000000000007,0.0,3.0
2010-02-21,AT02,100.0,13.0,15.2,-9.9,25.1,87.0,-4.900000000000002,-3.6999999999999997,0.0,3.0
2010-02-21,AT03,99.0,46.0,12.9,-2.9,15.8,53.0,-0.6999999999999993,0.0,-2.0,1.0
2010-02-21,AT04,98.0,47.0,13.6,-2.7,16.3,51.0,3.5,1.9,2.0,-18.0
2010-02-21,AT05,96.0,44.0,12.4,-3.3,15.7,52.0,-3.5999999999999996,0.5,0.0,38.0
2010-02-21,AT06,100.0,38.0,9.7,-5.3,15.0,62.0,6.1,0.0,0.0,-32.0
2010-02-21,AT07,100.0,10.0,8.2,-12.0,20.2,90.0,-0.8000000000000007,1.7,0.0,-19.0
2010-02-21,AT08,100.0,47.0,12.8,-2.9,15.700000000000001,53.0,-1.1999999999999993,-0.20000000000000007,0.0,33.0
2010-02-22,AT01,98.0,48.0,17.0,1.1,15.9,50.0,0.8999999999999986,-1.1,0.0,-7.0
2010-02-22,AT02,100.0,15.0,19.3,-3.6,22.900000000000002,85.0,3.1000000000000014,2.0,0.0,-11.0
2010-02-22,AT03,100.0,52.0,16.5,0.2,16.3,48.0,-1.8000000000000007,-0.4,0.0,18.0
2010-02-22,AT04,99.0,38.0,18.5,1.5,17.0,61.0,0.1999999999999993,2.4,0.0,-4.0
2010-02-22,AT05,99.0,52.0,15.6,-0.9,16.5,47.0,3.6000000000000014,0.7000000000000002,0.0,-13.0
2010-02-22,AT06,100.0,54.0,14.2,-2.2,16.4,46.0,-5.300000000000001,-1.1,0.0,-6.0
2010-02-22,AT07,100.0,23.0,12.1,-7.4,19.5,77.0,1.1999999999999993,-5.2,0.0,-7.0
2010-02-22,AT08,100.0,57.0,15.1,0.3,14.799999999999999,43.0,-3.3999999999999986,-0.2999999999999998,0.0,14.0
2010-02-23,AT01,96.0,30.0,20.8,3.8,17.0,66.0,2.1000000000000014,0.3999999999999999,0.0,-8.0
2010-02-23,AT02,100.0,29.0,19.9,-2.9,22.799999999999997,71.0,-2.5000000000000018,-0.5999999999999996,0.0,19.0
2010-02-23,AT03,100.0,27.0,21.9,2.3,19.599999999999998,73.0,-4.9,-0.5,0.0,27.0
2010-02-23,AT04,100.0,30.0,21.5,2.0,19.5,70.0,4.200000000000001,1.1999999999999997,0.0,-15.0
2010-02-23,AT05,99.0,35.0,19.9,-0.4,20.299999999999997,64.0,2.799999999999999,1.2999999999999998,0.0,-17.0
2010-02-23,AT06,100.0,35.0,17.3,0.2,17.1,65.0,1.6000000000000014,0.40000000000000013,0.0,-8.0
2010-02-23,AT07,100.0,32.0,14.9,-5.5,20.4,68.0,-0.8000000000000007,-0.19999999999999996,0.0,2.0
2010-02-23,AT08,98.0,32.0,20.0,1.9,18.1,66.0,-2.5,-1.4,0.0,23.0
2010-02-24,AT01,92.0,21.0,20.0,4.2,15.8,71.0,0.6999999999999993,0.0,0.0,-10.0
2010-02-24,AT02,99.0,17.0,19.3,-4.0,23.3,82.0,3.0,4.5,0.0,-4.0
2010-02-24,AT03,91.0,22.0,20.9,2.1,18.799999999999997,69.0,-2.5,-2.7,0.0,-3.0
2010-02-24,AT04,93.0,21.0,22.6,4.5,18.1,72.0,-3.0999999999999996,1.2,0.0,41.0
2010-02-24,AT05,100.0,27.0,19.8,3.3,16.5,73.0,6.500000000000002,1.8,0.0,-33.0
2010-02-24,AT06,99.0,27.0,16.7,0.8,15.899999999999999,72.0,-4.400000000000002,-0.5,0.0,27.0
2010-02-24,AT07,100.0,25.0,14.8,-6.9,21.700000000000003,75.0,0.0,-0.4,0.0,10.0
2010-02-24,AT08,95.0,23.0,19.9,3.2,16.7,72.0,0.8000000000000007,-0.09999999999999998,0.0,-23.0
2010-02-25,AT01,92.0,30.0,21.0,3.1,17.9,62.0,6.800000000000001,1.0,0.0,-34.0
2010-02-25,AT02,97.0,26.0,21.4,-2.2,23.599999999999998,71.0,0.0,0.6000000000000001,0.0,-3.0
2010-02-25,AT03,99.0,28.0,20.9,3.5,17.4,71.0,-2.400000000000002,0.0,0.0,18.0
2010-02-25,AT04,97.0,36.0,19.8,2.6,17.2,61.0,-1.8999999999999986,-2.2,0.0,-10.0
2010-02-25,AT05,98.0,36.0,19.8,1.3,18.5,62.0,-0.6999999999999993,-1.2999999999999998,0.0,-1.0
2010-02-25,AT06,95.0,35.0,19.0,1.4,17.6,60.0,-1.3000000000000007,-2.1,0.0,15.0
2010-02-25,AT07,100.0,39.0,15.9,-5.2,21.1,61.0,0.6999999999999993,-0.2999999999999998,0.0,-13.0
2010-02-25,AT08,94.0,36.0,18.3,1.4,16.900000000000002,58.0,0.6999999999999993,2.3,0.0,-17.0
2010-02-26,AT01,93.0,21.0,20.5,0.5,20.0,72.0,0.9000000000000021,2.5,0.0,-5.0
2010-02-26,AT02,100.0,21.0,18.0,-4.9,22.9,79.0,1.8999999999999986,1.7000000000000002,0.0,40.0
2010-02-26,AT03,92.0,23.0,19.6,0.2,19.400000000000002,69.0,0.6000000000000014,-1.5000000000000002,0.0,-19.0
2010-02-26,AT04,97.0,24.0,20.2,2.7,17.5,73.0,0.3999999999999986,-0.5,0.0,3.0
2010-02-26,AT05,98.0,27.0,18.2,1.3,16.9,71.0,-2.099999999999998,0.40000000000000013,0.0,11.0
2010-02-26,AT06,94.0,25.0,17.3,-0.1,17.400000000000002,69.0,-1.1000000000000014,0.0,0.0,9.0
